,time,longitude,latitude,u10,t2m,sp,tp,swvl1
1910,2021-03-21 14:00:00,45.0,46.0,3.259575,279.0349,100750.94,0.0001652576,0.35348946
1911,2021-03-21 15:00:00,45.0,46.0,1.9244621,277.86566,100741.055,0.0001652576,0.3525204
1912,2021-03-21 16:00:00,45.0,46.0,1.8524055,276.5312,100763.14,0.0001652576,0.35175902
1913,2021-03-21 17:00:00,45.0,46.0,1.9703581,275.06152,100811.39,0.0001652576,0.35104376
1914,2021-03-21 18:00:00,45.0,46.0,2.2324238,273.62424,100820.695,0.0001652576,0.35037464
1915,2021-03-21 19:00:00,45.0,46.0,2.273271,272.4157,100781.75,0.0001652576,0.34971708
1916,2021-03-21 20:00:00,45.0,46.0,2.319626,271.6462,100788.14,0.0001652576,0.34910566
1917,2021-03-21 21:00:00,45.0,46.0,2.3471637,271.12512,100800.35,0.0001652576,0.34850577
1918,2021-03-21 22:00:00,45.0,46.0,2.343033,270.83282,100807.91,0.0001652576,0.34792894
1919,2021-03-21 23:00:00,45.0,46.0,2.341197,270.85245,100825.93,0.0001652576,0.34736365
1920,2021-03-22 00:00:00,45.0,46.0,2.320544,271.0974,100861.39,0.0001652576,0.346833
1921,2021-03-22 01:00:00,45.0,46.0,2.2792377,271.52606,100886.38,0.0,0.34630233
1922,2021-03-22 02:00:00,45.0,46.0,2.3650632,271.28458,100924.75,0.0,0.3457947
1923,2021-03-22 03:00:00,45.0,46.0,2.3462458,270.8155,100938.7,0.0,0.34531018
1924,2021-03-22 04:00:00,45.0,46.0,1.7853975,271.27994,100964.28,0.0,0.34481412
1925,2021-03-22 05:00:00,45.0,46.0,1.3590243,274.84778,100991.02,0.0,0.34428346
1926,2021-03-22 06:00:00,45.0,46.0,1.0161816,277.2718,100974.164,0.0,0.3435336
1927,2021-03-22 07:00:00,45.0,46.0,1.6343999,278.567,100959.055,1.7769635e-06,0.34240302
1928,2021-03-22 08:00:00,45.0,46.0,1.5935525,279.4185,100934.055,1.7769635e-06,0.34100714
1929,2021-03-22 09:00:00,45.0,46.0,0.48562467,279.68307,100859.06,1.7769635e-06,0.33974966
1930,2021-03-22 10:00:00,45.0,46.0,-0.8545364,280.45486,100756.75,1.7769635e-06,0.33828455
1931,2021-03-22 11:00:00,45.0,46.0,-1.1675469,281.28558,100677.69,1.7769635e-06,0.33657718
1932,2021-03-22 12:00:00,45.0,46.0,-1.3286415,281.6611,100626.53,1.7769635e-06,0.33501977
1933,2021-03-22 13:00:00,45.0,46.0,-1.9945914,281.54788,100581.77,1.7769635e-06,0.33387765
1934,2021-03-22 14:00:00,45.0,46.0,-2.3089786,281.21628,100548.055,1.7769635e-06,0.33307013
1935,2021-03-22 15:00:00,45.0,46.0,-3.1575942,279.97424,100512.016,1.7769635e-06,0.3325856
1936,2021-03-22 16:00:00,45.0,46.0,-3.7748947,278.37286,100494.57,1.7769635e-06,0.33226258
1937,2021-03-22 17:00:00,45.0,46.0,-4.119573,277.2348,100495.16,1.7769635e-06,0.33195108
1938,2021-03-22 18:00:00,45.0,46.0,-4.3398733,276.58432,100467.83,1.7769635e-06,0.33166268
1939,2021-03-22 19:00:00,45.0,46.0,-4.173271,275.6034,100357.96,1.7769635e-06,0.33143196
1940,2021-03-22 20:00:00,45.0,46.0,-4.184286,274.99106,100319.01,1.7769635e-06,0.33123583
1941,2021-03-22 21:00:00,45.0,46.0,-4.434419,274.48846,100273.67,1.7769635e-06,0.33105126
1942,2021-03-22 22:00:00,45.0,46.0,-5.0195923,274.5439,100183.56,1.7769635e-06,0.33086666
1943,2021-03-22 23:00:00,45.0,46.0,-5.1549854,274.97833,100076.016,1.7769635e-06,0.33061287
1944,2021-03-23 00:00:00,45.0,46.0,-4.4307475,275.5029,100097.52,8.884817e-05,0.3310974
1945,2021-03-23 01:00:00,45.0,46.0,-4.4050455,275.73743,100075.44,0.00026831776,0.33315086
1946,2021-03-23 02:00:00,45.0,46.0,-4.900263,275.8657,100028.34,0.00057928264,0.33613878
1947,2021-03-23 03:00:00,45.0,46.0,-5.259169,276.01126,99989.984,0.0011230297,0.34272605
1948,2021-03-23 04:00:00,45.0,46.0,-5.395939,276.19843,99935.914,0.0015423894,0.34776744
1949,2021-03-23 05:00:00,45.0,46.0,-5.570802,276.7692,99950.45,0.0015761517,0.34743288
1950,2021-03-23 06:00:00,45.0,46.0,-5.461111,277.32263,99928.36,0.0015779287,0.3468676
1951,2021-03-23 07:00:00,45.0,46.0,-4.905311,278.19263,99927.195,0.0015868135,0.34627923
1952,2021-03-23 08:00:00,45.0,46.0,-3.2259793,278.77148,99983.01,0.0016205758,0.34587547
1953,2021-03-23 09:00:00,45.0,46.0,-2.7679377,279.6357,99915.57,0.0017556213,0.3462331
1954,2021-03-23 10:00:00,45.0,46.0,-3.772141,281.14465,99815.58,0.0017769448,0.34551784
1955,2021-03-23 11:00:00,45.0,46.0,-4.003456,282.7541,99719.08,0.0017769448,0.34428346
1956,2021-03-23 12:00:00,45.0,46.0,-3.6991663,284.1394,99697.57,0.0017769448,0.3427722
1957,2021-03-23 13:00:00,45.0,46.0,-3.4228725,284.49643,99691.18,0.0017804988,0.3415724
1958,2021-03-23 14:00:00,45.0,46.0,-2.7582998,283.95685,99680.72,0.0017804988,0.3407764
1959,2021-03-23 15:00:00,45.0,46.0,-2.8418303,282.90198,99684.2,0.001816038,0.34051108
1960,2021-03-23 16:00:00,45.0,46.0,-2.9579468,281.97882,99708.04,0.001963526,0.34123784
1961,2021-03-23 17:00:00,45.0,46.0,-2.8808417,280.2862,99712.69,0.0021607652,0.3423915
1962,2021-03-23 18:00:00,45.0,46.0,-2.5549808,279.4751,99715.016,0.002173204,0.34205693
1963,2021-03-23 19:00:00,45.0,46.0,-2.7963934,278.54385,99684.2,0.002176758,0.3416647
1964,2021-03-23 20:00:00,45.0,46.0,-2.44942,278.04935,99671.414,0.0021856427,0.3413186
1965,2021-03-23 21:00:00,45.0,46.0,-2.429685,277.81134,99578.4,0.0022034124,0.3410648
1966,2021-03-23 22:00:00,45.0,46.0,-2.3929682,277.7767,99498.18,0.002366893,0.34240302
1967,2021-03-23 23:00:00,45.0,46.0,-2.1960745,277.60223,99431.91,0.002773814,0.34735212
1968,2021-03-24 00:00:00,45.0,46.0,-2.6490674,277.53983,99365.63,0.003026139,0.35019007
1969,2021-03-24 01:00:00,45.0,46.0,-3.4393954,277.4786,99321.45,0.00028964132,0.35345486
1970,2021-03-24 02:00:00,45.0,46.0,-3.3778949,277.49246,99361.56,0.00043535233,0.3546431
1971,2021-03-24 03:00:00,45.0,46.0,-3.4421492,277.42313,99330.76,0.00045845285,0.35410088
1972,2021-03-24 04:00:00,45.0,46.0,-3.1713629,277.40002,99336.57,0.0004602298,0.35332796
1973,2021-03-24 05:00:00,45.0,46.0,-2.868909,277.75357,99345.29,0.0004602298,0.35256657
1974,2021-03-24 06:00:00,45.0,46.0,-2.7202063,278.17645,99314.48,0.00046733767,0.35186285
1975,2021-03-24 07:00:00,45.0,46.0,-2.486137,278.53116,99256.34,0.00048155338,0.35119373
1976,2021-03-24 08:00:00,45.0,46.0,-2.07904,279.25327,99277.86,0.0006823465,0.35195512
1977,2021-03-24 09:00:00,45.0,46.0,-1.075755,279.59296,99240.07,0.0010714978,0.3550238
1978,2021-03-24 10:00:00,45.0,46.0,-0.21474719,279.5271,99258.67,0.00146598,0.35798866
1979,2021-03-24 11:00:00,45.0,46.0,1.0987943,279.17816,99279.6,0.0025907867,0.37191302
1980,2021-03-24 12:00:00,45.0,46.0,2.1521058,278.98868,99327.266,0.0039572604,0.38854846
1981,2021-03-24 13:00:00,45.0,46.0,2.807041,278.8616,99394.125,0.006137572,0.41456294
1982,2021-03-24 14:00:00,45.0,46.0,2.9658408,278.5681,99453.414,0.009090859,0.43899694
1983,2021-03-24 15:00:00,45.0,46.0,3.4693193,278.054,99524.336,0.012379985,0.39222854
1984,2021-03-24 16:00:00,45.0,46.0,3.921853,277.37115,99574.33,0.015665561,0.43433625
1985,2021-03-24 17:00:00,45.0,46.0,4.464343,276.89627,99628.4,0.018350527,0.43899694
1986,2021-03-24 18:00:00,45.0,46.0,4.1793294,276.9656,99645.836,0.020273183,0.3997964
1987,2021-03-24 19:00:00,45.0,46.0,4.681431,276.38907,99558.63,0.020704981,0.4042379
1988,2021-03-24 20:00:00,45.0,46.0,5.096789,276.0147,99583.055,0.021063924,0.40714505
1989,2021-03-24 21:00:00,45.0,46.0,5.2252975,275.71664,99583.055,0.021334019,0.40848327
1990,2021-03-24 22:00:00,45.0,46.0,5.256507,275.47516,99598.164,0.021550804,0.40888706
1991,2021-03-24 23:00:00,45.0,46.0,5.391441,275.29144,99594.09,0.021710731,0.4084948
1992,2021-03-25 00:00:00,45.0,46.0,5.4469748,275.18054,99599.91,0.021842226,0.40774494
1993,2021-03-25 01:00:00,45.0,46.0,5.196383,275.0696,99637.695,0.000120833516,0.40698355
1994,2021-03-25 02:00:00,45.0,46.0,5.2023497,275.01416,99668.51,0.00022922456,0.40612987
1995,2021-03-25 03:00:00,45.0,46.0,5.1119347,274.9171,99688.85,0.0003145188,0.40510312
1996,2021-03-25 04:00:00,45.0,46.0,5.3740005,275.14355,99710.945,0.00039448217,0.40390334
1997,2021-03-25 05:00:00,45.0,46.0,5.6305585,275.645,99713.266,0.00048688427,0.40288815
1998,2021-03-25 06:00:00,45.0,46.0,6.0422454,276.41797,99760.36,0.0005970523,0.40210366
1999,2021-03-25 07:00:00,45.0,46.0,6.145052,277.04648,99765.586,0.00065569207,0.40090388
2000,2021-03-25 08:00:00,45.0,46.0,6.5558205,277.8044,99794.66,0.0006876774,0.39947337
2001,2021-03-25 09:00:00,45.0,46.0,6.956492,278.4503,99764.42,0.00069478527,0.39781216
2002,2021-03-25 10:00:00,45.0,46.0,7.3048425,279.1516,99775.47,0.00069656223,0.39600095
2003,2021-03-25 11:00:00,45.0,46.0,7.475575,279.571,99767.33,0.00069656223,0.39423588
2004,2021-03-25 12:00:00,45.0,46.0,7.286025,279.27292,99823.14,0.0006983392,0.3928515
2005,2021-03-25 13:00:00,45.0,46.0,7.198364,279.12735,99882.44,0.0007036701,0.39161712
2006,2021-03-25 14:00:00,45.0,46.0,6.1886535,278.65363,99927.195,0.0007125549,0.390625
2007,2021-03-25 15:00:00,45.0,46.0,5.9164906,278.14062,99999.28,0.00072499365,0.3898059
2008,2021-03-25 16:00:00,45.0,46.0,5.536931,277.48438,100077.76,0.0007374324,0.38911372
2009,2021-03-25 17:00:00,45.0,46.0,5.401079,276.84082,100153.914,0.00075342506,0.38851383
2010,2021-03-25 18:00:00,45.0,46.0,5.4561543,276.5878,100225.42,0.00077297166,0.38797164
2011,2021-03-25 19:00:00,45.0,46.0,6.1326604,275.57913,100127.76,0.000852935,0.38792548
2012,2021-03-25 20:00:00,45.0,46.0,6.416297,275.33304,100155.08,0.0009400062,0.38793704
2013,2021-03-25 21:00:00,45.0,46.0,6.7169156,274.95755,100163.22,0.0010537282,0.3881216
2014,2021-03-25 22:00:00,45.0,46.0,6.969802,274.6456,100189.95,0.0011976622,0.38856
2015,2021-03-25 23:00:00,45.0,46.0,6.996422,274.41913,100219.6,0.0013700239,0.38926372
2016,2021-03-26 00:00:00,45.0,46.0,7.1781697,274.5104,100234.72,0.001563713,0.3907519
2017,2021-03-26 01:00:00,45.0,46.0,7.2346215,274.485,100293.43,0.00020434707,0.39226314
2018,2021-03-26 02:00:00,45.0,46.0,7.3374286,274.5474,100337.03,0.00040336698,0.39356676
2019,2021-03-26 03:00:00,45.0,46.0,7.3355927,274.64096,100398.07,0.0005899444,0.39451274
2020,2021-03-26 04:00:00,45.0,46.0,7.61005,274.93674,100417.836,0.0007623099,0.39502034
2021,2021-03-26 05:00:00,45.0,46.0,7.868903,275.61264,100461.44,0.0009471141,0.39517033
2022,2021-03-26 06:00:00,45.0,46.0,9.365569,276.6571,100470.734,0.0011638999,0.39552796
2023,2021-03-26 07:00:00,45.0,46.0,9.014007,276.9737,100472.484,0.0013966784,0.3958625
2024,2021-03-26 08:00:00,45.0,46.0,9.448641,277.78592,100513.76,0.0016418993,0.39590865
2025,2021-03-26 09:00:00,45.0,46.0,8.899267,278.26657,100520.734,0.0018746778,0.39574713
2026,2021-03-26 10:00:00,45.0,46.0,9.678579,279.0222,100544.56,0.0021287836,0.3954126
2027,2021-03-26 11:00:00,45.0,46.0,9.499585,279.60913,100555.61,0.0023402385,0.39473194
2028,2021-03-26 12:00:00,45.0,46.0,9.274237,279.4543,100568.4,0.0025357008,0.3945012
2029,2021-03-26 13:00:00,45.0,46.0,8.253511,278.8697,100646.3,0.0026405416,0.39369366
2030,2021-03-26 14:00:00,45.0,46.0,6.531037,278.14987,100692.805,0.002722282,0.39283997
2031,2021-03-26 15:00:00,45.0,46.0,6.225829,277.18744,100761.984,0.0028075762,0.39219394
2032,2021-03-26 16:00:00,45.0,46.0,5.9164906,275.99393,100813.72,0.0028875396,0.39165172
2033,2021-03-26 17:00:00,45.0,46.0,5.8453517,275.0731,100867.2,0.0029443987,0.3909711
2034,2021-03-26 18:00:00,45.0,46.0,5.7788024,274.5474,100902.08,0.002976384,0.390152
2035,2021-03-26 19:00:00,45.0,46.0,5.9123597,274.43646,100897.43,0.0029959306,0.3892868
2036,2021-03-26 20:00:00,45.0,46.0,5.985793,274.34866,100906.734,0.0030065924,0.38841
2037,2021-03-26 21:00:00,45.0,46.0,6.1299067,274.41452,100917.78,0.0030190311,0.38760248
2038,2021-03-26 22:00:00,45.0,46.0,6.268971,274.5393,100898.016,0.003024362,0.38679492
2039,2021-03-26 23:00:00,45.0,46.0,6.3185387,274.54276,100895.69,0.003026139,0.38598737
2040,2021-03-27 00:00:00,45.0,46.0,6.2983446,274.6225,100888.13,0.003026139,0.3852029
2041,2021-03-27 01:00:00,45.0,46.0,6.1886535,274.8131,100912.55,1.7769635e-06,0.3844646
2042,2021-03-27 02:00:00,45.0,46.0,6.0270996,275.01877,100943.36,8.884817e-06,0.383807
2043,2021-03-27 03:00:00,45.0,46.0,5.8572845,275.0049,100964.87,2.1323562e-05,0.3832071
2044,2021-03-27 04:00:00,45.0,46.0,5.8765607,275.38043,101014.28,2.8431416e-05,0.38257262
2045,2021-03-27 05:00:00,45.0,46.0,6.1510186,276.3082,101034.05,3.0208379e-05,0.38182276
2046,2021-03-27 06:00:00,45.0,46.0,6.5471005,277.6161,101071.83,3.0208379e-05,0.38087678
2047,2021-03-27 07:00:00,45.0,46.0,5.8155193,279.2995,101083.45,3.0208379e-05,0.3795155
2048,2021-03-27 08:00:00,45.0,46.0,5.6521297,280.783,101106.71,3.0208379e-05,0.37781963
2049,2021-03-27 09:00:00,45.0,46.0,5.6654396,281.89334,101114.266,3.0208379e-05,0.3759623
2050,2021-03-27 10:00:00,45.0,46.0,5.7374964,282.5103,101104.38,3.0208379e-05,0.37417415
2051,2021-03-27 11:00:00,45.0,46.0,5.7884407,282.99557,101140.42,3.0208379e-05,0.3726052
2052,2021-03-27 12:00:00,45.0,46.0,5.944487,283.8286,101131.125,3.0208379e-05,0.3709555
2053,2021-03-27 13:00:00,45.0,46.0,5.479102,283.67493,101178.21,3.0208379e-05,0.36980188
2054,2021-03-27 14:00:00,45.0,46.0,5.040337,283.33755,101235.766,3.0208379e-05,0.3688559
2055,2021-03-27 15:00:00,45.0,46.0,4.597441,282.22723,101293.9,3.0208379e-05,0.3682906
2056,2021-03-27 16:00:00,45.0,46.0,4.4046783,280.67557,101372.95,3.0208379e-05,0.3679676
2057,2021-03-27 17:00:00,45.0,46.0,4.2885613,279.6588,101439.23,3.0208379e-05,0.3676907
2058,2021-03-27 18:00:00,45.0,46.0,4.203195,278.84195,101477.016,3.1985343e-05,0.36743692
2059,2021-03-27 19:00:00,45.0,46.0,3.6120553,277.79633,101496.78,3.1985343e-05,0.36718312
2060,2021-03-27 20:00:00,45.0,46.0,3.876875,277.6126,101522.36,3.1985343e-05,0.36694086
2061,2021-03-27 21:00:00,45.0,46.0,4.2371583,278.13602,101527.586,3.1985343e-05,0.3666986
2062,2021-03-27 22:00:00,45.0,46.0,4.848033,278.34976,101541.54,3.1985343e-05,0.3664448
2063,2021-03-27 23:00:00,45.0,46.0,5.3056154,278.6259,101563.05,3.1985343e-05,0.36616793
2064,2021-03-28 00:00:00,45.0,46.0,5.514442,278.91937,101552.586,3.1985343e-05,0.3658795
2065,2021-03-28 01:00:00,45.0,46.0,5.740709,278.7969,101586.88,3.553927e-06,0.36557958
2066,2021-03-28 02:00:00,45.0,46.0,5.921539,278.46298,101617.11,8.884817e-06,0.36536038
2067,2021-03-28 03:00:00,45.0,46.0,5.9394383,277.7848,101649.664,4.2647123e-05,0.36536038
2068,2021-03-28 04:00:00,45.0,46.0,6.233631,277.95694,101698.5,9.4179064e-05,0.36545268
2069,2021-03-28 05:00:00,45.0,46.0,7.97171,278.97714,101705.48,0.00015814975,0.36547574
2070,2021-03-28 06:00:00,45.0,46.0,7.88359,279.794,101718.266,0.00027897954,0.36579877
2071,2021-03-28 07:00:00,45.0,46.0,6.798151,280.8084,101688.03,0.0003340654,0.3654988
2072,2021-03-28 08:00:00,45.0,46.0,6.3878417,281.82748,101752.56,0.00036960468,0.36471435
2073,2021-03-28 09:00:00,45.0,46.0,6.1519365,282.79453,101690.36,0.00044246018,0.3639068
2074,2021-03-28 10:00:00,45.0,46.0,6.180392,283.91064,101672.336,0.0005330853,0.36291468
2075,2021-03-28 11:00:00,45.0,46.0,6.3653526,284.18793,101631.65,0.0006165989,0.36215326
2076,2021-03-28 12:00:00,45.0,46.0,6.712326,283.6911,101608.98,0.0009826496,0.36436826
2077,2021-03-28 13:00:00,45.0,46.0,6.8266068,282.22955,101658.39,0.0013380423,0.3670101
2078,2021-03-28 14:00:00,45.0,46.0,5.4974604,281.70963,101707.8,0.0013895705,0.36692932
2079,2021-03-28 15:00:00,45.0,46.0,4.033839,281.03488,101733.375,0.0013984554,0.36654863
2080,2021-03-28 16:00:00,45.0,46.0,3.9705029,279.52017,101818.25,0.0019226559,0.37198225
2081,2021-03-28 17:00:00,45.0,46.0,3.6565747,278.7761,101883.36,0.0020221658,0.3721899
2082,2021-03-28 18:00:00,45.0,46.0,3.672638,278.26196,101904.29,0.0020310506,0.37170538
2083,2021-03-28 19:00:00,45.0,46.0,3.7580047,276.65598,101947.305,0.0020310506,0.37115163
2084,2021-03-28 20:00:00,45.0,46.0,3.7134857,276.04593,101972.305,0.0020310506,0.3706325
2085,2021-03-28 21:00:00,45.0,46.0,3.721747,275.44513,101991.484,0.0020310506,0.37013644
2086,2021-03-28 22:00:00,45.0,46.0,3.7873778,275.0084,102007.766,0.0020310506,0.36964035
2087,2021-03-28 23:00:00,45.0,46.0,3.8135386,274.72763,102006.6,0.0020310506,0.3691674
2088,2021-03-29 00:00:00,45.0,46.0,3.795639,274.53583,102013.58,0.0020310506,0.368729
2089,2021-03-29 01:00:00,45.0,46.0,3.7020116,274.34982,102020.555,0.0,0.36831367
2090,2021-03-29 02:00:00,45.0,46.0,3.6634588,274.11642,102051.945,0.0,0.3679099
2091,2021-03-29 03:00:00,45.0,46.0,3.572585,273.87033,102075.195,0.0,0.36751768
2092,2021-03-29 04:00:00,45.0,46.0,3.2324963,274.85358,102129.266,0.0,0.36712545
2093,2021-03-29 05:00:00,45.0,46.0,3.4339795,277.0257,102143.8,0.0,0.36671013
2094,2021-03-29 06:00:00,45.0,46.0,2.8956199,279.10538,102164.72,0.0,0.36617947
2095,2021-03-29 07:00:00,45.0,46.0,1.9015142,281.09033,102178.09,4.087016e-05,0.36510658
2096,2021-03-29 08:00:00,45.0,46.0,1.6137466,282.2434,102167.625,5.3308904e-05,0.36329538
2097,2021-03-29 09:00:00,45.0,46.0,2.6179495,283.2174,102157.75,5.5085868e-05,0.36117268
2098,2021-03-29 10:00:00,45.0,46.0,2.8694594,283.44156,102122.28,5.5085868e-05,0.35931534
2099,2021-03-29 11:00:00,45.0,46.0,2.7918954,283.7928,102093.8,5.686283e-05,0.3575618
2100,2021-03-29 12:00:00,45.0,46.0,2.2796965,283.71536,102088.57,5.686283e-05,0.35606208
2101,2021-03-29 13:00:00,45.0,46.0,1.3374531,283.46582,102098.45,5.686283e-05,0.35487384
2102,2021-03-29 14:00:00,45.0,46.0,0.026206374,283.0256,102116.47,5.686283e-05,0.35403168
2103,2021-03-29 15:00:00,45.0,46.0,-1.1918715,282.03314,102151.35,5.686283e-05,0.35354716
2104,2021-03-29 16:00:00,45.0,46.0,-2.2520676,279.9546,102200.766,5.686283e-05,0.35332796
2105,2021-03-29 17:00:00,45.0,46.0,-2.4659429,278.3567,102278.664,5.686283e-05,0.3531549
2106,2021-03-29 18:00:00,45.0,46.0,-2.3140273,277.05228,102315.28,5.686283e-05,0.35298187
2107,2021-03-29 19:00:00,45.0,46.0,-1.7839292,275.58722,102342.61,5.686283e-05,0.35284343
2108,2021-03-29 20:00:00,45.0,46.0,-1.4901952,275.23483,102354.234,5.686283e-05,0.35271654
2109,2021-03-29 21:00:00,45.0,46.0,-1.3291005,275.23138,102360.625,5.686283e-05,0.35263577
2110,2021-03-29 22:00:00,45.0,46.0,-1.2946786,275.236,102375.74,5.686283e-05,0.3525204
2111,2021-03-29 23:00:00,45.0,46.0,-1.5012101,274.22272,102371.09,5.686283e-05,0.35241657
2112,2021-03-30 00:00:00,45.0,46.0,-1.7219697,273.04422,102404.81,5.686283e-05,0.35231274
2113,2021-03-30 01:00:00,45.0,46.0,-1.9835764,271.93158,102394.34,0.0,0.35220894
2114,2021-03-30 02:00:00,45.0,46.0,-2.135951,271.33542,102449.57,0.0,0.35208204
2115,2021-03-30 03:00:00,45.0,46.0,-2.203877,271.0974,102490.266,0.0,0.3519782
2116,2021-03-30 04:00:00,45.0,46.0,-1.9684309,273.00034,102542.0,0.0,0.35181668
2117,2021-03-30 05:00:00,45.0,46.0,-2.610056,276.34286,102573.98,0.0,0.3515283
2118,2021-03-30 06:00:00,45.0,46.0,-3.4848323,278.73334,102586.19,0.0,0.35085917
2119,2021-03-30 07:00:00,45.0,46.0,-4.6143312,280.46295,102594.91,0.0,0.3497286
2120,2021-03-30 08:00:00,45.0,46.0,-4.772672,281.81592,102608.27,0.0,0.34814814
2121,2021-03-30 09:00:00,45.0,46.0,-4.6694064,282.6628,102596.65,0.0,0.34631386
2122,2021-03-30 10:00:00,45.0,46.0,-4.637738,283.17465,102566.42,0.0,0.34441036
2123,2021-03-30 11:00:00,45.0,46.0,-4.8112245,283.4115,102548.4,0.0,0.3426107
2124,2021-03-30 12:00:00,45.0,46.0,-5.055391,283.36646,102521.08,0.0,0.34107634
2125,2021-03-30 13:00:00,45.0,46.0,-5.2862477,283.02216,102472.24,0.0,0.33993426
2126,2021-03-30 14:00:00,45.0,46.0,-5.054014,282.4618,102487.94,0.0,0.33917284
2127,2021-03-30 15:00:00,45.0,46.0,-4.0236506,281.16428,102505.96,0.0,0.33884984
2128,2021-03-30 16:00:00,45.0,46.0,-3.8845859,279.3226,102540.26,0.0,0.3387806
2129,2021-03-30 17:00:00,45.0,46.0,-4.1227856,278.1256,102582.695,0.0,0.338746
2130,2021-03-30 18:00:00,45.0,46.0,-4.3596087,277.22095,102583.28,0.0,0.33873448
2131,2021-03-30 19:00:00,45.0,46.0,-4.3655753,276.3001,102588.51,0.0,0.33873448
2132,2021-03-30 20:00:00,45.0,46.0,-4.0273223,275.65308,102563.516,0.0,0.338746
2133,2021-03-30 21:00:00,45.0,46.0,-3.8506227,275.1482,102554.21,0.0,0.33875754
2134,2021-03-30 22:00:00,45.0,46.0,-3.7308345,274.72186,102526.305,0.0,0.33879215
2135,2021-03-30 23:00:00,45.0,46.0,-3.7735176,274.34518,102507.7,0.0,0.33880368
2136,2021-03-31 00:00:00,45.0,46.0,-3.7661743,274.04825,102499.56,0.0,0.33883828
2137,2021-03-31 01:00:00,45.0,46.0,-3.7950888,273.8992,102504.22,0.0,0.3388729
2138,2021-03-31 02:00:00,45.0,46.0,-3.7826967,273.73514,102501.31,0.0,0.33888444
2139,2021-03-31 03:00:00,45.0,46.0,-3.7960067,273.52255,102542.0,0.0,0.33893058
2140,2021-03-31 04:00:00,45.0,46.0,-3.6624494,274.53006,102560.02,0.0,0.33882678
2141,2021-03-31 05:00:00,45.0,46.0,-4.685929,276.4376,102573.98,0.0,0.3386191
2142,2021-03-31 06:00:00,45.0,46.0,-5.0866003,278.35437,102560.61,0.0,0.33808842
2143,2021-03-31 07:00:00,45.0,46.0,-5.1641645,279.73044,102576.3,0.0,0.3371886
2144,2021-03-31 08:00:00,45.0,46.0,-4.9525843,281.3191,102522.234,0.0,0.33590806
2145,2021-03-31 09:00:00,45.0,46.0,-4.9388156,282.4202,102467.59,0.0,0.33454677
2146,2021-03-31 10:00:00,45.0,46.0,-5.081093,284.16135,102402.484,0.0,0.332874
2147,2021-03-31 11:00:00,45.0,46.0,-5.041622,284.86615,102303.66,0.0,0.33138582
2148,2021-03-31 12:00:00,45.0,46.0,-4.8502364,284.86035,102269.945,0.0,0.33048597
2149,2021-03-31 13:00:00,45.0,46.0,-4.7189736,284.77603,102218.2,0.0,0.32975918
2150,2021-03-31 14:00:00,45.0,46.0,-4.387605,284.3058,102190.3,0.0,0.32924005
2151,2021-03-31 15:00:00,45.0,46.0,-4.2467046,283.01407,102167.625,0.0,0.32900932
2152,2021-03-31 16:00:00,45.0,46.0,-4.2315593,280.98636,102177.516,0.0,0.32900932
2153,2021-03-31 17:00:00,45.0,46.0,-4.323351,279.56522,102224.016,0.0,0.32904392
2154,2021-03-31 18:00:00,45.0,46.0,-4.176943,278.3382,102212.39,0.0,0.32909006
2155,2021-03-31 19:00:00,45.0,46.0,-3.9419556,276.89743,102219.945,0.0,0.32913622
2156,2021-03-31 20:00:00,45.0,46.0,-3.648222,275.92346,102182.74,0.0,0.3291939
2157,2021-03-31 21:00:00,45.0,46.0,-3.4403133,275.16553,102135.08,1.7769635e-06,0.3292862
2158,2021-03-31 22:00:00,45.0,46.0,-3.3609133,274.68948,102086.83,1.7769635e-06,0.3293785
2159,2021-03-31 23:00:00,45.0,46.0,-3.3829432,274.2574,101999.625,1.7769635e-06,0.3294477
2160,2021-04-01 00:00:00,45.0,46.0,-3.4816194,274.0309,101944.984,1.7769635e-06,0.32953998
2161,2021-04-01 01:00:00,45.0,46.0,-3.612423,274.01013,101875.22,0.0,0.32962075
2162,2021-04-01 02:00:00,45.0,46.0,-3.733129,273.90384,101820.58,0.0,0.3297015
2163,2021-04-01 03:00:00,45.0,46.0,-3.8643918,273.91885,101786.28,0.0,0.3297707
2164,2021-04-01 04:00:00,45.0,46.0,-3.8662276,275.30185,101763.61,0.0,0.3297015
2165,2021-04-01 05:00:00,45.0,46.0,-4.783228,278.0563,101716.516,0.0,0.32952845
2166,2021-04-01 06:00:00,45.0,46.0,-5.482682,280.90662,101660.71,0.0,0.32895163
2167,2021-04-01 07:00:00,45.0,46.0,-6.0293026,283.53976,101614.2,0.0,0.3278672
2168,2021-04-01 08:00:00,45.0,46.0,-6.5727105,285.66913,101517.125,0.0,0.3263098
2169,2021-04-01 09:00:00,45.0,46.0,-7.1482453,287.21042,101407.836,0.0,0.32441786
2170,2021-04-01 10:00:00,45.0,46.0,-7.7123065,288.1024,101309.01,0.0,0.32242206
2171,2021-04-01 11:00:00,45.0,46.0,-8.020728,288.36002,101228.2,0.0,0.3204955
2172,2021-04-01 12:00:00,45.0,46.0,-8.015679,287.94293,101142.17,0.0,0.31883425
2173,2021-04-01 13:00:00,45.0,46.0,-7.683851,286.99435,101093.92,0.0,0.3175768
2174,2021-04-01 14:00:00,45.0,46.0,-6.67001,285.69107,101068.92,0.0,0.31685
